"Velocity:0","Velocity:1","Velocity:2","Points:0","Points:1","Points:2"
0.1,0.1,0.1,1.4665,0.25683,0.95794
0.1,0.1,0.1,1.5074,0.2546,0.91744
0.1,0.1,0.1,1.5657,0.23033,0.92104
0.1,0.1,0.1,1.5255,0.31868,0.93654
0.1,0.1,0.1,2.982,1.8347,1.6337
0.1,0.1,0.1,2.9729,1.8203,1.586
0.1,0.1,0.1,3.0204,1.7914,1.6091
0.1,0.1,0.1,3.0158,1.8023,1.542
0.1,0.1,0.1,2.715,0.6303,1.0481
0.1,0.1,0.1,2.7663,0.90226,1.748
0.1,0.1,0.1,3.0317,1.8473,1.2669
0.1,0.1,0.1,1.0253,0.24825,1.2889
0.1,0.1,0.1,0.99885,0.23505,1.2517
0.1,0.1,0.1,1.0033,0.28487,1.2652
0.1,0.1,0.1,1.0119,0.27148,1.2188
0.1,0.1,0.1,0.83663,0.13217,1.4041
0.1,0.1,0.1,0.84444,0.085832,1.4167
0.1,0.1,0.1,0.86797,0.12966,1.4368
0.1,0.1,0.1,0.87819,0.16079,1.397
0.1,0.1,0.1,0.84797,0.14423,1.4802
0.1,0.1,0.1,0.88356,0.17901,1.4509
0.1,0.1,0.1,0.8554,0.19958,1.4449
0.1,0.1,0.1,0.81936,0.22372,1.4738
0.1,0.1,0.1,0.87454,0.24352,1.4716
0.1,0.1,0.1,0.79871,0.18051,1.376
0.1,0.1,0.1,0.8565,0.18902,1.4964
0.1,0.1,0.1,0.86532,0.28419,1.4397
0.1,0.1,0.1,0.91701,0.27889,1.4669
0.1,0.1,0.1,0.92681,0.22125,1.4784
0.1,0.1,0.1,0.86547,0.14326,1.3588
0.1,0.1,0.1,0.89413,0.16483,1.315
0.1,0.1,0.1,0.83433,0.15587,1.312
0.1,0.1,0.1,0.75565,0.15645,1.3755
0.1,0.1,0.1,0.77425,0.18586,1.3321
0.1,0.1,0.1,0.83132,0.19459,1.3362
0.1,0.1,0.1,0.81223,0.20647,1.2824
0.1,0.1,0.1,0.79074,0.23738,1.3515
0.1,0.1,0.1,1.7324,0.18691,1.6094
0.1,0.1,0.1,1.7722,0.17562,1.5929
0.1,0.1,0.1,1.7458,0.14347,1.617
0.1,0.1,0.1,1.7678,0.18408,1.6293
0.1,0.1,0.1,1.7467,0.2226,1.6459
0.1,0.1,0.1,1.7958,0.23892,1.6542
0.1,0.1,0.1,2.6667,1.176,0.93859
0.1,0.1,0.1,2.6794,1.1794,0.87615
0.1,0.1,0.1,2.9312,1.3077,1.7355
0.1,0.1,0.1,2.9238,1.3521,1.7286
0.1,0.1,0.1,2.9156,1.3202,1.68
0.1,0.1,0.1,2.9757,1.3332,1.7016
0.1,0.1,0.1,0.08403,1.9308,1.4432
0.1,0.1,0.1,2.7188,1.6917,0.91972
0.1,0.1,0.1,2.6696,1.6658,0.93383
0.1,0.1,0.1,2.6748,1.6983,0.87834
0.1,0.1,0.1,2.6597,1.6952,0.99229
0.1,0.1,0.1,2.616,1.6482,0.9681
0.1,0.1,0.1,2.6553,1.6067,0.96084
0.1,0.1,0.1,2.6448,1.6136,1.0174
0.1,0.1,0.1,2.6241,1.5597,0.98312
0.1,0.1,0.1,1.7458,0.51269,1.3732
0.1,0.1,0.1,1.7468,0.45899,1.4059
0.1,0.1,0.1,0.092392,1.9892,1.3142
0.1,0.1,0.1,0.13194,2.0151,1.3476
0.1,0.1,0.1,2.9302,0.4158,1.7357
0.1,0.1,0.1,1.0429,0.32358,1.5309
0.1,0.1,0.1,1.0791,0.27361,1.5411
0.1,0.1,0.1,1.0783,0.35121,1.5454
0.1,0.1,0.1,1.0504,0.46443,1.5472
0.1,0.1,0.1,1.0243,0.41944,1.511
0.1,0.1,0.1,0.973,0.42128,1.484
0.1,0.1,0.1,1.0206,0.46244,1.4712
0.1,0.1,0.1,2.9865,0.83956,1.817
0.1,0.1,0.1,2.9665,0.84037,1.7599
0.1,0.1,0.1,2.7383,2.1521,1.0614
0.1,0.1,0.1,1.7602,0.42807,1.2603
0.1,0.1,0.1,1.1789,0.45742,1.6204
0.1,0.1,0.1,0.97312,0.25193,1.2956
0.1,0.1,0.1,0.99674,0.20334,1.2952
0.1,0.1,0.1,0.9494,0.2172,1.2906
0.1,0.1,0.1,0.94291,0.25987,1.2516
0.1,0.1,0.1,1.0048,0.23489,1.3244
0.1,0.1,0.1,1.0014,0.21831,1.3319
0.1,0.1,0.1,1.024,0.26044,1.3055
0.1,0.1,0.1,0.96062,0.24228,1.3556
0.1,0.1,0.1,1.0209,0.30784,1.2912
0.1,0.1,0.1,0.99314,0.34683,1.2782
0.1,0.1,0.1,0.9494,0.3053,1.276
0.1,0.1,0.1,1.6044,0.32723,1.1253
0.1,0.1,0.1,1.5204,0.26612,1.0068
0.1,0.1,0.1,2.7137,1.3744,1.7544
0.1,0.1,0.1,1.0974,0.45178,1.5073
0.1,0.1,0.1,1.487,0.18364,0.9945
0.1,0.1,0.1,1.4621,0.18805,0.96429
0.1,0.1,0.1,2.9237,0.56573,1.7242
0.1,0.1,0.1,2.9809,0.57249,1.7003
0.1,0.1,0.1,2.9242,0.56768,1.6603
0.1,0.1,0.1,3.0163,1.9746,1.3271
0.1,0.1,0.1,2.9256,0.90045,1.7224
0.1,0.1,0.1,2.7013,1.9758,1.7822
0.1,0.1,0.1,2.7073,2.0044,1.7986
0.1,0.1,0.1,2.6539,1.9825,1.8137
0.1,0.1,0.1,2.664,2.0163,1.7568
0.1,0.1,0.1,2.6689,1.924,1.786
0.1,0.1,0.1,2.6435,1.9592,1.7549
0.1,0.1,0.1,2.6209,2.0052,1.7113
0.1,0.1,0.1,2.6723,2.0513,1.7033
0.1,0.1,0.1,2.7082,2.0424,1.7295
0.1,0.1,0.1,2.6721,2.0829,1.7587
0.1,0.1,0.1,2.6321,2.0562,1.6583
0.1,0.1,0.1,2.6713,2.0856,1.6555
0.1,0.1,0.1,2.93,1.6974,1.7353
0.1,0.1,0.1,1.6485,0.54107,1.4961
0.1,0.1,0.1,1.784,0.27123,1.6028
0.1,0.1,0.1,1.8062,0.31213,1.5958
0.1,0.1,0.1,1.8419,0.26659,1.6093
0.1,0.1,0.1,2.9257,1.4035,1.7241
0.1,0.1,0.1,1.1097,0.45776,1.2634
0.1,0.1,0.1,1.0941,0.42699,1.2428
0.1,0.1,0.1,1.0506,0.41414,1.2225
0.1,0.1,0.1,1.0724,0.46897,1.2147
0.1,0.1,0.1,2.9905,0.96156,1.8484
0.1,0.1,0.1,2.9816,0.92534,1.8232
0.1,0.1,0.1,3.0009,0.90938,1.8787
0.1,0.1,0.1,3.0443,0.93196,1.8315
0.1,0.1,0.1,3.0083,0.97221,1.7865
0.1,0.1,0.1,2.9082,0.71088,1.0868
0.1,0.1,0.1,2.9035,0.70168,1.1511
0.1,0.1,0.1,2.9594,0.67925,1.1139
0.1,0.1,0.1,0.052203,0.2634,1.8121
0.1,0.1,0.1,0.064109,0.22575,1.7652
0.1,0.1,0.1,0.10204,0.32708,1.796
0.1,0.1,0.1,0.061323,0.3681,1.8153
0.1,0.1,0.1,0.05972,0.34991,1.8429
0.1,0.1,0.1,0.10973,0.37991,1.843
0.1,0.1,0.1,0.095353,0.42063,1.8054
0.1,0.1,0.1,0.073229,0.35619,1.904
0.1,0.1,0.1,2.9144,1.654,1.6941
0.1,0.1,0.1,1.2477,0.41519,1.2653
0.1,0.1,0.1,1.4205,0.56629,1.4883
0.1,0.1,0.1,1.4108,0.61562,1.4625
0.1,0.1,0.1,1.8127,0.30569,1.5229
0.1,0.1,0.1,1.8328,0.26502,1.4964
0.1,0.1,0.1,1.886,0.24387,1.4826
0.1,0.1,0.1,1.8676,0.29403,1.536
0.1,0.1,0.1,2.7123,2.0356,1.0852
0.1,0.1,0.1,0.067884,0.15608,1.0052
0.1,0.1,0.1,0.11967,0.20481,0.9966
0.1,0.1,0.1,2.9086,0.70213,1.6849
0.1,0.1,0.1,2.9502,0.70542,1.6906
0.1,0.1,0.1,2.9279,0.75606,1.6701
0.1,0.1,0.1,2.9374,0.7039,1.6299
0.1,0.1,0.1,2.9365,0.64682,1.669
0.1,0.1,0.1,1.4658,0.56171,1.3171
0.1,0.1,0.1,1.4221,0.62298,1.2791
0.1,0.1,0.1,1.4681,0.61624,1.2671
0.1,0.1,0.1,1.69,0.15927,1.8005
0.1,0.1,0.1,1.7022,0.12323,1.7757
0.1,0.1,0.1,1.7362,0.18983,1.783
0.1,0.1,0.1,1.689,0.21642,1.8266
0.1,0.1,0.1,2.9989,0.67104,0.96205
0.1,0.1,0.1,1.7605,0.38242,1.1177
0.1,0.1,0.1,1.7449,0.43177,1.0821
0.1,0.1,0.1,1.7923,0.37871,1.0576
0.1,0.1,0.1,2.818,0.72199,1.1147
0.1,0.1,0.1,2.9864,2.0478,1.1382
0.1,0.1,0.1,2.997,2.0765,1.0862
0.1,0.1,0.1,3.0368,2.1094,1.1205
0.1,0.1,0.1,2.9462,2.0274,1.2123
0.1,0.1,0.1,2.9874,2.0474,1.1914
0.1,0.1,0.1,2.9892,2.0002,1.1923
0.1,0.1,0.1,2.9974,2.0267,1.246
0.1,0.1,0.1,3.0442,2.0266,1.2009
0.1,0.1,0.1,0.084006,0.6947,1.5078
0.1,0.1,0.1,0.093551,0.66501,1.5576
0.1,0.1,0.1,0.14495,0.683,1.5142
0.1,0.1,0.1,0.11874,0.73058,1.4681
0.1,0.1,0.1,2.7097,0.74555,0.90209
0.1,0.1,0.1,2.7221,0.80624,0.90779
0.1,0.1,0.1,2.7453,0.84635,0.90494
0.1,0.1,0.1,2.7058,0.84218,0.95487
0.1,0.1,0.1,2.6819,0.85395,0.89076
0.1,0.1,0.1,2.7039,0.97836,0.98111
0.1,0.1,0.1,2.7043,0.16761,1.7866
0.1,0.1,0.1,2.7074,0.22571,1.7759
0.1,0.1,0.1,2.6522,0.19856,1.7999
0.1,0.1,0.1,2.6693,0.14173,1.833
0.1,0.1,0.1,0.94904,0.16163,1.4573
0.1,0.1,0.1,0.95487,0.20914,1.4396
0.1,0.1,0.1,2.9481,2.1147,1.905
0.1,0.1,0.1,3.0068,2.0997,1.8936
0.1,0.1,0.1,2.9579,2.0999,1.9696
0.1,0.1,0.1,2.9683,2.1346,2.0265
0.1,0.1,0.1,0.089033,2.0942,1.1854
0.1,0.1,0.1,0.092273,1.1853,1.6874
0.1,0.1,0.1,1.6411,0.4479,1.1678
0.1,0.1,0.1,1.6002,0.46721,1.1809
0.1,0.1,0.1,1.6274,0.48635,1.199
0.1,0.1,0.1,1.6316,0.49657,1.147
0.1,0.1,0.1,1.6489,0.45674,1.1089
0.1,0.1,0.1,1.6631,0.40376,1.0817
0.1,0.1,0.1,2.7374,0.099334,1.6257
0.1,0.1,0.1,2.7151,0.13828,1.6537
0.1,0.1,0.1,2.7065,0.13769,1.6022
0.1,0.1,0.1,2.7776,0.14255,1.6403
0.1,0.1,0.1,2.8319,0.1157,1.6545
0.1,0.1,0.1,0.37096,0.14007,1.2587
0.1,0.1,0.1,0.36841,0.14114,1.199
0.1,0.1,0.1,2.9268,0.79171,1.8085
0.1,0.1,0.1,2.9267,1.1803,1.7235
0.1,0.1,0.1,2.9535,1.8327,1.717
0.1,0.1,0.1,2.991,1.8132,1.7523
0.1,0.1,0.1,0.97085,0.43836,1.4116
0.1,0.1,0.1,0.98066,0.41459,1.4618
0.1,0.1,0.1,0.98592,0.35862,1.4616
0.1,0.1,0.1,0.95739,0.46535,1.4508
0.1,0.1,0.1,0.92519,0.41113,1.4568
0.1,0.1,0.1,0.86925,0.40838,1.4763
0.1,0.1,0.1,0.89147,0.45904,1.4533
0.1,0.1,0.1,2.9303,1.4749,1.736
0.1,0.1,0.1,2.9598,1.8028,1.5332
0.1,0.1,0.1,1.7969,0.36668,1.45
0.1,0.1,0.1,1.8192,0.39965,1.4877
0.1,0.1,0.1,1.8452,0.39124,1.5409
0.1,0.1,0.1,1.8673,0.44354,1.4979
0.1,0.1,0.1,1.8098,0.45671,1.4507
0.1,0.1,0.1,0.082801,1.1216,1.5387
0.1,0.1,0.1,0.08935,1.1293,1.4888
0.1,0.1,0.1,0.091587,1.0693,1.5093
0.1,0.1,0.1,1.6551,0.43305,1.3734
0.1,0.1,0.1,1.7517,0.45561,1.3536
0.1,0.1,0.1,1.8003,0.46053,1.3905
0.1,0.1,0.1,1.7305,0.40969,1.3292
0.1,0.1,0.1,1.7396,0.44815,1.2975
0.1,0.1,0.1,1.7548,0.48317,1.2497
0.1,0.1,0.1,1.767,0.44014,1.2016
0.1,0.1,0.1,1.7241,0.49122,1.1981
0.1,0.1,0.1,1.7957,0.49977,1.183
0.1,0.1,0.1,1.8252,0.43079,1.1585
0.1,0.1,0.1,1.7971,0.46434,1.3209
0.1,0.1,0.1,0.95795,0.19632,1.5717
0.1,0.1,0.1,0.96455,0.22336,1.534
0.1,0.1,0.1,0.97644,0.24841,1.5856
0.1,0.1,0.1,0.91666,0.23944,1.5671
0.1,0.1,0.1,0.91419,0.18565,1.5275
0.1,0.1,0.1,0.089864,0.29572,1.2055
0.1,0.1,0.1,0.89838,0.13559,1.3301
0.1,0.1,0.1,1.0771,0.42496,1.446
0.1,0.1,0.1,1.0488,0.48426,1.4494
0.1,0.1,0.1,1.0546,0.49202,1.5057
0.1,0.1,0.1,1.0078,0.52074,1.4732
0.1,0.1,0.1,0.9971,0.48434,1.4226
0.1,0.1,0.1,1.0132,0.090365,1.5836
0.1,0.1,0.1,1.6632,0.52718,1.1958
0.1,0.1,0.1,0.15193,0.16569,1.4593
0.1,0.1,0.1,0.17838,0.1924,1.4895
0.1,0.1,0.1,0.21395,0.23673,1.5145
0.1,0.1,0.1,0.16293,0.20988,1.5487
0.1,0.1,0.1,1.5225,0.42089,1.7335
0.1,0.1,0.1,1.4968,0.42137,1.6919
0.1,0.1,0.1,1.533,0.46129,1.7046
0.1,0.1,0.1,2.9485,0.11501,1.599
0.1,0.1,0.1,1.2882,0.51325,1.4356
0.1,0.1,0.1,0.2897,2.0645,1.3451
0.1,0.1,0.1,0.29948,2.0875,1.4177
0.1,0.1,0.1,0.34757,2.085,1.4704
0.1,0.1,0.1,0.36754,2.0977,1.3991
0.1,0.1,0.1,1.7557,0.22903,1.7048
0.1,0.1,0.1,1.7585,0.18024,1.7323
0.1,0.1,0.1,1.7568,0.23522,1.7647
0.1,0.1,0.1,1.8112,0.24162,1.7205
0.1,0.1,0.1,2.7286,1.5667,1.877
0.1,0.1,0.1,2.6847,1.575,1.9128
0.1,0.1,0.1,2.7196,1.5434,1.8547
0.1,0.1,0.1,0.43571,0.11252,1.1771
0.1,0.1,0.1,0.28324,0.16836,1.4841
0.1,0.1,0.1,2.9232,0.50612,1.0884
0.1,0.1,0.1,2.8799,0.48352,1.136
0.1,0.1,0.1,0.8949,0.12216,1.275
0.1,0.1,0.1,0.86517,0.1065,1.3386
0.1,0.1,0.1,0.91222,0.11422,1.2852
0.1,0.1,0.1,0.94645,0.16102,1.3996
0.1,0.1,0.1,0.97409,0.19146,1.3884
0.1,0.1,0.1,0.95079,0.20462,1.3763
0.1,0.1,0.1,1.1757,0.51133,1.3215
0.1,0.1,0.1,1.17,0.55296,1.3752
0.1,0.1,0.1,1.1374,0.5977,1.3787
0.1,0.1,0.1,1.1856,0.58657,1.423
0.1,0.1,0.1,1.1363,0.50705,1.2906
0.1,0.1,0.1,0.094188,0.363,1.5365
0.1,0.1,0.1,2.9245,1.7613,1.5217
0.1,0.1,0.1,2.9621,1.7436,1.4855
0.1,0.1,0.1,2.9292,1.7023,1.5228
0.1,0.1,0.1,0.054527,0.91879,1.4565
0.1,0.1,0.1,0.095355,0.96087,1.4425
0.1,0.1,0.1,2.7623,0.9237,1.854
0.1,0.1,0.1,2.7141,0.91679,1.8394
0.1,0.1,0.1,1.4601,0.65846,1.312
0.1,0.1,0.1,1.4458,0.67457,1.2458
0.1,0.1,0.1,1.4281,0.61239,1.2121
0.1,0.1,0.1,1.8394,0.22687,1.33
0.1,0.1,0.1,1.8687,0.18687,1.3544
0.1,0.1,0.1,2.7865,1.6998,1.287
0.1,0.1,0.1,2.734,1.7346,1.316
0.1,0.1,0.1,1.3319,0.33275,1.8088
0.1,0.1,0.1,3.0231,1.9031,1.2823
0.1,0.1,0.1,3.0444,1.89,1.22
0.1,0.1,0.1,3.0187,1.8261,1.2053
0.1,0.1,0.1,0.090804,0.36955,1.7346
0.1,0.1,0.1,1.4686,0.41712,1.7467
0.1,0.1,0.1,1.4922,0.44678,1.789
0.1,0.1,0.1,0.083779,0.34169,1.4654
0.1,0.1,0.1,0.081749,0.39294,1.4533
0.1,0.1,0.1,0.12873,0.36,1.4404
0.1,0.1,0.1,0.091531,1.8587,1.2323
0.1,0.1,0.1,0.080834,1.7904,1.2217
0.1,0.1,0.1,0.22905,2.1212,1.3916
0.1,0.1,0.1,0.21506,2.0852,1.4377
0.1,0.1,0.1,0.99567,0.16553,1.1319
0.1,0.1,0.1,2.9874,1.1577,1.778
0.1,0.1,0.1,1.2085,0.48132,0.99621
0.1,0.1,0.1,1.1473,0.50311,1.0366
0.1,0.1,0.1,0.8897,0.14811,1.5053
0.1,0.1,0.1,2.6654,1.6283,0.89017
0.1,0.1,0.1,2.7664,0.56858,1.7339
0.1,0.1,0.1,2.7747,0.52265,1.7276
0.1,0.1,0.1,2.7836,0.55489,1.6774
0.1,0.1,0.1,2.7217,0.541,1.6986
0.1,0.1,0.1,2.7249,0.53236,1.7663
0.1,0.1,0.1,0.54738,0.16537,1.3649
0.1,0.1,0.1,0.57915,0.16883,1.3228
0.1,0.1,0.1,0.59992,0.15461,1.3747
0.1,0.1,0.1,1.5109,0.38153,1.6569
0.1,0.1,0.1,1.5213,0.38902,1.6789
0.1,0.1,0.1,2.7205,1.8615,1.0821
0.1,0.1,0.1,2.6908,1.8475,1.0356
0.1,0.1,0.1,2.6644,1.8587,1.0886
0.1,0.1,0.1,2.7149,1.829,1.0615
0.1,0.1,0.1,2.6892,1.7889,1.0352
0.1,0.1,0.1,2.7546,1.8117,1.2488
0.1,0.1,0.1,3.0921,2.0674,1.3178
0.1,0.1,0.1,0.94583,0.18583,1.3284
0.1,0.1,0.1,1.8293,0.07067,1.3384
0.1,0.1,0.1,2.9462,1.8245,1.4791
0.1,0.1,0.1,2.9849,1.8585,1.4837
0.1,0.1,0.1,0.36145,0.17523,1.3219
0.1,0.1,0.1,0.3869,0.2196,1.3529
0.1,0.1,0.1,1.0826,0.39964,1.6639
0.1,0.1,0.1,0.93936,0.15856,1.2489
0.1,0.1,0.1,2.7603,0.9684,1.0571
0.1,0.1,0.1,2.9944,1.9573,1.8937
0.1,0.1,0.1,3.0111,1.9914,1.8348
0.1,0.1,0.1,0.37251,0.18617,1.408
0.1,0.1,0.1,0.40416,0.19785,1.3946
0.1,0.1,0.1,0.37556,0.23612,1.4093
0.1,0.1,0.1,0.34513,0.21717,1.4406
0.1,0.1,0.1,0.34019,0.26753,1.4248
0.1,0.1,0.1,0.36238,0.27089,1.3771
0.1,0.1,0.1,0.3601,0.20985,1.492
0.1,0.1,0.1,0.3011,0.20458,1.4761
0.1,0.1,0.1,0.37793,0.2556,1.4578
0.1,0.1,0.1,0.07413,1.1518,1.34
0.1,0.1,0.1,0.074474,1.1074,1.356
0.1,0.1,0.1,0.12261,1.1326,1.3575
0.1,0.1,0.1,0.10023,1.1144,1.3063
0.1,0.1,0.1,1.3203,0.64849,1.3993
0.1,0.1,0.1,2.7631,1.0288,1.05
0.1,0.1,0.1,2.759,1.0839,1.0438
0.1,0.1,0.1,2.9266,1.2364,1.7222
0.1,0.1,0.1,0.87621,0.34605,1.3978
0.1,0.1,0.1,0.86947,0.35755,1.3571
0.1,0.1,0.1,0.84844,0.38497,1.3963
0.1,0.1,0.1,0.82866,0.34511,1.3847
0.1,0.1,0.1,0.82303,0.38369,1.3507
0.1,0.1,0.1,0.79607,0.38383,1.3977
0.1,0.1,0.1,0.81937,0.36311,1.4297
0.1,0.1,0.1,0.78267,0.33544,1.4088
0.1,0.1,0.1,0.7718,0.37522,1.4415
0.1,0.1,0.1,0.80967,0.41366,1.4384
0.1,0.1,0.1,0.80763,0.31842,1.3577
0.1,0.1,0.1,2.7075,1.9855,1.1244
0.1,0.1,0.1,1.2932,0.18452,1.9314
0.1,0.1,0.1,1.3371,0.15218,1.9608
0.1,0.1,0.1,1.2811,0.17592,1.9927
0.1,0.1,0.1,1.2346,0.18645,1.9557
0.1,0.1,0.1,2.7166,1.7775,1.2728
0.1,0.1,0.1,1.3925,0.57432,1.1624
0.1,0.1,0.1,1.3374,0.57815,1.1334
0.1,0.1,0.1,0.063002,0.34277,1.0912
0.1,0.1,0.1,0.10131,0.34511,1.1257
0.1,0.1,0.1,0.10916,0.36987,1.0537
0.1,0.1,0.1,2.7858,0.76737,1.1204
0.1,0.1,0.1,0.075087,0.75476,1.4822
0.1,0.1,0.1,0.080747,0.75783,1.4443
0.1,0.1,0.1,2.9789,1.221,1.7672
0.1,0.1,0.1,2.7758,1.7506,1.6295
0.1,0.1,0.1,2.8224,1.7275,1.6049
0.1,0.1,0.1,2.764,1.6968,1.6011
0.1,0.1,0.1,2.6725,1.7629,1.5896
0.1,0.1,0.1,2.7096,1.7003,1.5828
0.1,0.1,0.1,2.7512,1.7036,1.6699
0.1,0.1,0.1,0.4838,0.16652,1.2294
0.1,0.1,0.1,2.9969,0.74016,1.931
0.1,0.1,0.1,2.9848,0.8,1.8643
0.1,0.1,0.1,0.88372,0.40978,1.3582
0.1,0.1,0.1,2.9285,1.6823,1.1602
0.1,0.1,0.1,2.8997,1.7432,1.1493
0.1,0.1,0.1,0.40476,2.006,0.62651
0.1,0.1,0.1,0.31031,2.0368,0.69334
0.1,0.1,0.1,0.99153,0.38119,1.2938
0.1,0.1,0.1,2.7159,1.6346,0.84845
0.1,0.1,0.1,2.7712,1.0863,1.7209
0.1,0.1,0.1,2.8649,1.548,1.6761
0.1,0.1,0.1,1.8991,0.18771,1.5578
0.1,0.1,0.1,1.8587,0.21366,1.5063
0.1,0.1,0.1,2.7006,1.8528,1.6578
0.1,0.1,0.1,0.49588,0.1901,1.667
0.1,0.1,0.1,2.7117,1.6004,0.80058
0.1,0.1,0.1,2.7016,1.6646,0.79697
0.1,0.1,0.1,1.8287,0.34301,1.484
0.1,0.1,0.1,1.8282,0.3636,1.5375
0.1,0.1,0.1,1.8484,0.36579,1.6004
0.1,0.1,0.1,1.8929,0.34325,1.5439
0.1,0.1,0.1,1.5032,0.37154,1.1705
0.1,0.1,0.1,1.0117,0.36603,1.554
0.1,0.1,0.1,2.7191,1.8599,1.1924
0.1,0.1,0.1,2.6707,1.8435,1.1733
0.1,0.1,0.1,2.7147,0.84714,1.9028
0.1,0.1,0.1,2.7157,0.79307,1.9038
0.1,0.1,0.1,2.7929,1.5962,1.713
0.1,0.1,0.1,1.5229,0.23147,1.9496
0.1,0.1,0.1,2.9193,1.6535,1.7551
0.1,0.1,0.1,2.9506,1.67,1.7782
0.1,0.1,0.1,2.9685,1.6524,1.7282
0.1,0.1,0.1,3.0305,1.6584,1.7025
0.1,0.1,0.1,3.0017,1.6562,1.6316
0.1,0.1,0.1,3.0139,1.9501,1.2702
0.1,0.1,0.1,1.0364,0.35637,1.2747
0.1,0.1,0.1,0.95715,0.37919,1.2425
0.1,0.1,0.1,0.99709,0.33924,1.2258
0.1,0.1,0.1,1.037,0.40128,1.2575
0.1,0.1,0.1,1.0127,0.38715,1.2446
0.1,0.1,0.1,1.0044,0.44592,1.2468
0.1,0.1,0.1,0.89501,0.34939,1.27
0.1,0.1,0.1,0.91462,0.34537,1.3309
0.1,0.1,0.1,0.87865,0.30664,1.3323
0.1,0.1,0.1,0.9323,0.30428,1.3226
0.1,0.1,0.1,1.4695,0.55689,1.5657
0.1,0.1,0.1,1.4476,0.60357,1.573
0.1,0.1,0.1,2.9274,1.9212,1.492
0.1,0.1,0.1,1.3918,0.57489,1.4398
0.1,0.1,0.1,1.393,0.61246,1.4137
0.1,0.1,0.1,0.06113,1.2221,1.7684
0.1,0.1,0.1,0.087601,1.2052,1.7109
0.1,0.1,0.1,0.088849,1.2403,1.6671
0.1,0.1,0.1,0.14612,1.2161,1.6947
0.1,0.1,0.1,0.12729,1.1602,1.7368
0.1,0.1,0.1,0.10823,1.261,1.7883
0.1,0.1,0.1,1.4643,0.45658,1.6628
0.1,0.1,0.1,1.4616,0.43906,1.6785
0.1,0.1,0.1,1.4793,0.47031,1.7032
0.1,0.1,0.1,1.4427,0.49679,1.6904
0.1,0.1,0.1,1.4947,0.49953,1.6747
0.1,0.1,0.1,1.5069,0.50977,1.7301
0.1,0.1,0.1,1.4532,0.48116,1.7512
0.1,0.1,0.1,2.9505,2.0656,1.6382
0.1,0.1,0.1,2.988,2.0397,1.6583
0.1,0.1,0.1,1.4377,0.46539,1.0434
0.1,0.1,0.1,0.21549,0.25731,1.4293
0.1,0.1,0.1,0.25089,0.29228,1.4431
0.1,0.1,0.1,0.23763,0.24985,1.4765
0.1,0.1,0.1,0.18767,0.23482,1.4685
0.1,0.1,0.1,0.19225,0.27691,1.5567
0.1,0.1,0.1,0.27913,0.25108,1.519
0.1,0.1,0.1,0.25346,0.28042,1.5214
0.1,0.1,0.1,0.30192,0.30991,1.4985
0.1,0.1,0.1,0.29748,0.29275,1.5696
0.1,0.1,0.1,0.24328,0.24185,1.5818
0.1,0.1,0.1,2.9364,1.9441,0.98823
0.1,0.1,0.1,2.9839,1.9424,0.98591
0.1,0.1,0.1,2.9845,1.9012,0.94067
0.1,0.1,0.1,2.9763,1.8428,0.90716
0.1,0.1,0.1,1.3862,0.41642,1.7401
0.1,0.1,0.1,1.3443,0.39923,1.7629
0.1,0.1,0.1,1.3427,0.4449,1.7335
0.1,0.1,0.1,1.3373,0.4521,1.7886
0.1,0.1,0.1,1.3102,0.49177,1.7485
0.1,0.1,0.1,1.3686,0.45569,1.7778
0.1,0.1,0.1,1.3815,0.45504,1.8336
0.1,0.1,0.1,1.3564,0.51345,1.8021
0.1,0.1,0.1,1.2752,0.53081,1.7204
0.1,0.1,0.1,1.336,0.52907,1.7389
0.1,0.1,0.1,1.2908,0.54758,1.7869
0.1,0.1,0.1,1.2531,0.50778,1.7542
0.1,0.1,0.1,1.229,0.57248,1.7492
0.1,0.1,0.1,1.6696,0.11969,1.0451
0.1,0.1,0.1,1.6769,0.15383,1.009
0.1,0.1,0.1,2.7163,1.408,1.9375
0.1,0.1,0.1,2.7247,1.414,1.9926
0.1,0.1,0.1,2.9934,1.9577,0.90897
0.1,0.1,0.1,2.7673,0.95877,1.7349
0.1,0.1,0.1,0.30413,0.17983,1.5337
0.1,0.1,0.1,0.28714,0.21411,1.4313
0.1,0.1,0.1,0.3182,0.26547,1.4596
0.1,0.1,0.1,0.31622,0.31191,1.432
0.1,0.1,0.1,0.36175,0.29765,1.4631
0.1,0.1,0.1,0.39304,0.29051,1.4168
0.1,0.1,0.1,0.41694,0.29325,1.4706
0.1,0.1,0.1,0.378,0.27291,1.5138
0.1,0.1,0.1,0.3326,0.29624,1.3827
0.1,0.1,0.1,0.33186,0.25749,1.3457
0.1,0.1,0.1,0.36106,0.30366,1.338
0.1,0.1,0.1,0.38043,0.31862,1.3887
0.1,0.1,0.1,0.41382,0.28573,1.3707
0.1,0.1,0.1,0.42835,0.32484,1.404
0.1,0.1,0.1,0.38737,0.33651,1.4344
0.1,0.1,0.1,0.35498,0.31733,1.4298
0.1,0.1,0.1,0.35344,0.36212,1.4059
0.1,0.1,0.1,0.34889,0.35758,1.4599
0.1,0.1,0.1,1.024,0.26577,1.5975
0.1,0.1,0.1,2.759,1.413,1.0553
0.1,0.1,0.1,1.5736,0.45696,1.6738
0.1,0.1,0.1,1.5908,0.48708,1.639
